2019-01-10 19:01:49,493:    |cuda
2019-01-10 21:37:40,197:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:38:47,606:    |Epoch: 137, train acc: 0.90, test acc: 0.83
2019-01-10 21:38:47,606:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:39:55,626:    |Epoch: 138, train acc: 0.89, test acc: 0.86
2019-01-10 21:39:55,627:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:41:03,280:    |Epoch: 139, train acc: 0.89, test acc: 0.85
2019-01-10 21:41:03,281:    |Saving...
2019-01-10 21:41:03,331:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:42:10,997:    |Epoch: 140, train acc: 0.89, test acc: 0.86
2019-01-10 21:42:10,998:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:43:19,232:    |Epoch: 141, train acc: 0.89, test acc: 0.83
2019-01-10 21:43:19,233:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:44:27,339:    |Epoch: 142, train acc: 0.89, test acc: 0.86
2019-01-10 21:44:27,339:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:45:35,637:    |Epoch: 143, train acc: 0.89, test acc: 0.85
2019-01-10 21:45:35,637:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:46:43,538:    |Epoch: 144, train acc: 0.89, test acc: 0.84
2019-01-10 21:46:43,538:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:47:52,104:    |Epoch: 145, train acc: 0.90, test acc: 0.84
2019-01-10 21:47:52,104:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:49:00,164:    |Epoch: 146, train acc: 0.90, test acc: 0.86
2019-01-10 21:49:00,164:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:50:07,963:    |Epoch: 147, train acc: 0.89, test acc: 0.85
2019-01-10 21:50:07,963:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:51:15,842:    |Epoch: 148, train acc: 0.89, test acc: 0.85
2019-01-10 21:51:15,843:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:52:23,185:    |Epoch: 149, train acc: 0.89, test acc: 0.84
2019-01-10 21:52:23,185:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:53:30,378:    |Epoch: 150, train acc: 0.90, test acc: 0.86
2019-01-10 21:53:30,378:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:54:37,168:    |Epoch: 151, train acc: 0.89, test acc: 0.84
2019-01-10 21:54:37,168:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:55:44,306:    |Epoch: 152, train acc: 0.89, test acc: 0.86
2019-01-10 21:55:44,306:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:56:51,158:    |Epoch: 153, train acc: 0.89, test acc: 0.82
2019-01-10 21:56:51,158:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:57:58,328:    |Epoch: 154, train acc: 0.89, test acc: 0.85
2019-01-10 21:57:58,328:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 21:59:04,017:    |Epoch: 155, train acc: 0.89, test acc: 0.87
2019-01-10 21:59:04,017:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:00:09,916:    |Epoch: 156, train acc: 0.89, test acc: 0.87
2019-01-10 22:00:09,917:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:01:16,634:    |Epoch: 157, train acc: 0.90, test acc: 0.83
2019-01-10 22:01:16,634:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:02:22,651:    |Epoch: 158, train acc: 0.89, test acc: 0.83
2019-01-10 22:02:22,652:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:03:29,276:    |Epoch: 159, train acc: 0.89, test acc: 0.82
2019-01-10 22:03:29,276:    |Saving...
2019-01-10 22:03:29,327:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:04:35,674:    |Epoch: 160, train acc: 0.89, test acc: 0.85
2019-01-10 22:04:35,675:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:05:42,728:    |Epoch: 161, train acc: 0.90, test acc: 0.81
2019-01-10 22:05:42,729:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:06:49,576:    |Epoch: 162, train acc: 0.90, test acc: 0.86
2019-01-10 22:06:49,577:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:07:56,363:    |Epoch: 163, train acc: 0.89, test acc: 0.83
2019-01-10 22:07:56,364:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:09:03,369:    |Epoch: 164, train acc: 0.89, test acc: 0.86
2019-01-10 22:09:03,370:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:10:10,120:    |Epoch: 165, train acc: 0.89, test acc: 0.83
2019-01-10 22:10:10,120:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:11:16,668:    |Epoch: 166, train acc: 0.89, test acc: 0.79
2019-01-10 22:11:16,668:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:12:23,164:    |Epoch: 167, train acc: 0.90, test acc: 0.83
2019-01-10 22:12:23,164:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:13:30,200:    |Epoch: 168, train acc: 0.90, test acc: 0.86
2019-01-10 22:13:30,201:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:14:35,764:    |Epoch: 169, train acc: 0.90, test acc: 0.86
2019-01-10 22:14:35,765:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:15:42,163:    |Epoch: 170, train acc: 0.89, test acc: 0.86
2019-01-10 22:15:42,163:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:16:48,864:    |Epoch: 171, train acc: 0.89, test acc: 0.81
2019-01-10 22:16:48,865:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:17:55,799:    |Epoch: 172, train acc: 0.89, test acc: 0.82
2019-01-10 22:17:55,800:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:19:01,757:    |Epoch: 173, train acc: 0.89, test acc: 0.85
2019-01-10 22:19:01,757:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:20:07,990:    |Epoch: 174, train acc: 0.90, test acc: 0.86
2019-01-10 22:20:07,990:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:21:13,418:    |Epoch: 175, train acc: 0.90, test acc: 0.86
2019-01-10 22:21:13,418:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:22:19,113:    |Epoch: 176, train acc: 0.89, test acc: 0.83
2019-01-10 22:22:19,113:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:23:24,240:    |Epoch: 177, train acc: 0.89, test acc: 0.85
2019-01-10 22:23:24,240:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:24:31,218:    |Epoch: 178, train acc: 0.89, test acc: 0.82
2019-01-10 22:24:31,219:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:25:38,367:    |Epoch: 179, train acc: 0.90, test acc: 0.85
2019-01-10 22:25:38,367:    |Saving...
2019-01-10 22:25:38,418:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:26:44,414:    |Epoch: 180, train acc: 0.89, test acc: 0.87
2019-01-10 22:26:44,414:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:27:49,781:    |Epoch: 181, train acc: 0.90, test acc: 0.86
2019-01-10 22:27:49,782:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:28:56,801:    |Epoch: 182, train acc: 0.90, test acc: 0.86
2019-01-10 22:28:56,802:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:30:03,539:    |Epoch: 183, train acc: 0.89, test acc: 0.85
2019-01-10 22:30:03,539:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:31:09,873:    |Epoch: 184, train acc: 0.90, test acc: 0.83
2019-01-10 22:31:09,873:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:32:15,996:    |Epoch: 185, train acc: 0.89, test acc: 0.85
2019-01-10 22:32:15,996:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:33:21,959:    |Epoch: 186, train acc: 0.90, test acc: 0.87
2019-01-10 22:33:21,959:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:34:28,275:    |Epoch: 187, train acc: 0.90, test acc: 0.83
2019-01-10 22:34:28,276:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:35:35,319:    |Epoch: 188, train acc: 0.89, test acc: 0.85
2019-01-10 22:35:35,320:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:36:42,103:    |Epoch: 189, train acc: 0.89, test acc: 0.87
2019-01-10 22:36:42,103:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:37:50,049:    |Epoch: 190, train acc: 0.90, test acc: 0.86
2019-01-10 22:37:50,049:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:38:58,280:    |Epoch: 191, train acc: 0.89, test acc: 0.85
2019-01-10 22:38:58,280:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:40:07,083:    |Epoch: 192, train acc: 0.90, test acc: 0.87
2019-01-10 22:40:07,084:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:41:15,408:    |Epoch: 193, train acc: 0.90, test acc: 0.82
2019-01-10 22:41:15,409:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:42:23,134:    |Epoch: 194, train acc: 0.89, test acc: 0.85
2019-01-10 22:42:23,135:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:43:30,666:    |Epoch: 195, train acc: 0.90, test acc: 0.87
2019-01-10 22:43:30,666:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:44:38,089:    |Epoch: 196, train acc: 0.90, test acc: 0.86
2019-01-10 22:44:38,089:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:45:45,311:    |Epoch: 197, train acc: 0.90, test acc: 0.84
2019-01-10 22:45:45,311:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:46:53,246:    |Epoch: 198, train acc: 0.90, test acc: 0.84
2019-01-10 22:46:53,247:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 22:47:59,200:    |Epoch: 199, train acc: 0.89, test acc: 0.85
2019-01-10 22:47:59,200:    |Saving...
2019-01-10 22:47:59,252:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
