2019-01-10 22:48:00,508:    |cuda
2019-01-11 01:53:05,556:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:54:35,829:    |Epoch: 137, train acc: 0.93, test acc: 0.89
2019-01-11 01:54:35,830:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:56:06,659:    |Epoch: 138, train acc: 0.93, test acc: 0.89
2019-01-11 01:56:06,659:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:57:36,080:    |Epoch: 139, train acc: 0.93, test acc: 0.89
2019-01-11 01:57:36,081:    |Saving...
2019-01-11 01:57:36,146:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:59:06,615:    |Epoch: 140, train acc: 0.93, test acc: 0.89
2019-01-11 01:59:06,615:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:00:37,224:    |Epoch: 141, train acc: 0.93, test acc: 0.89
2019-01-11 02:00:37,225:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:02:06,719:    |Epoch: 142, train acc: 0.93, test acc: 0.89
2019-01-11 02:02:06,719:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:03:36,901:    |Epoch: 143, train acc: 0.93, test acc: 0.89
2019-01-11 02:03:36,902:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:05:01,296:    |Epoch: 144, train acc: 0.93, test acc: 0.88
2019-01-11 02:05:01,297:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:06:30,476:    |Epoch: 145, train acc: 0.93, test acc: 0.87
2019-01-11 02:06:30,476:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:08:00,930:    |Epoch: 146, train acc: 0.93, test acc: 0.89
2019-01-11 02:08:00,930:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:09:31,362:    |Epoch: 147, train acc: 0.93, test acc: 0.89
2019-01-11 02:09:31,362:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:11:01,452:    |Epoch: 148, train acc: 0.93, test acc: 0.89
2019-01-11 02:11:01,453:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:12:31,867:    |Epoch: 149, train acc: 0.93, test acc: 0.90
2019-01-11 02:12:31,868:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:14:01,744:    |Epoch: 150, train acc: 0.93, test acc: 0.89
2019-01-11 02:14:01,744:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:15:32,455:    |Epoch: 151, train acc: 0.93, test acc: 0.89
2019-01-11 02:15:32,456:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:17:01,610:    |Epoch: 152, train acc: 0.93, test acc: 0.89
2019-01-11 02:17:01,610:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:18:31,771:    |Epoch: 153, train acc: 0.93, test acc: 0.90
2019-01-11 02:18:31,771:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:20:01,763:    |Epoch: 154, train acc: 0.93, test acc: 0.88
2019-01-11 02:20:01,763:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:21:32,891:    |Epoch: 155, train acc: 0.93, test acc: 0.90
2019-01-11 02:21:32,892:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:23:03,205:    |Epoch: 156, train acc: 0.93, test acc: 0.90
2019-01-11 02:23:03,206:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:24:33,826:    |Epoch: 157, train acc: 0.93, test acc: 0.90
2019-01-11 02:24:33,827:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:26:03,992:    |Epoch: 158, train acc: 0.93, test acc: 0.90
2019-01-11 02:26:03,993:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:27:34,813:    |Epoch: 159, train acc: 0.93, test acc: 0.89
2019-01-11 02:27:34,813:    |Saving...
2019-01-11 02:27:34,881:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:29:04,828:    |Epoch: 160, train acc: 0.93, test acc: 0.90
2019-01-11 02:29:04,828:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:30:34,370:    |Epoch: 161, train acc: 0.93, test acc: 0.89
2019-01-11 02:30:34,370:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:32:04,515:    |Epoch: 162, train acc: 0.93, test acc: 0.89
2019-01-11 02:32:04,515:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:33:34,718:    |Epoch: 163, train acc: 0.93, test acc: 0.89
2019-01-11 02:33:34,719:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:35:04,266:    |Epoch: 164, train acc: 0.93, test acc: 0.88
2019-01-11 02:35:04,266:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:36:34,675:    |Epoch: 165, train acc: 0.93, test acc: 0.90
2019-01-11 02:36:34,675:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:38:04,159:    |Epoch: 166, train acc: 0.93, test acc: 0.89
2019-01-11 02:38:04,160:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:39:35,181:    |Epoch: 167, train acc: 0.93, test acc: 0.89
2019-01-11 02:39:35,182:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:41:04,715:    |Epoch: 168, train acc: 0.93, test acc: 0.89
2019-01-11 02:41:04,716:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:42:34,700:    |Epoch: 169, train acc: 0.93, test acc: 0.90
2019-01-11 02:42:34,701:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:44:04,563:    |Epoch: 170, train acc: 0.93, test acc: 0.89
2019-01-11 02:44:04,564:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:45:35,456:    |Epoch: 171, train acc: 0.93, test acc: 0.90
2019-01-11 02:45:35,456:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:47:05,657:    |Epoch: 172, train acc: 0.93, test acc: 0.89
2019-01-11 02:47:05,657:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:48:36,460:    |Epoch: 173, train acc: 0.93, test acc: 0.90
2019-01-11 02:48:36,460:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:50:06,156:    |Epoch: 174, train acc: 0.93, test acc: 0.89
2019-01-11 02:50:06,156:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:51:36,612:    |Epoch: 175, train acc: 0.93, test acc: 0.90
2019-01-11 02:51:36,612:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:53:06,956:    |Epoch: 176, train acc: 0.93, test acc: 0.89
2019-01-11 02:53:06,956:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:54:37,656:    |Epoch: 177, train acc: 0.93, test acc: 0.89
2019-01-11 02:54:37,656:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:56:08,421:    |Epoch: 178, train acc: 0.93, test acc: 0.88
2019-01-11 02:56:08,421:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:57:38,320:    |Epoch: 179, train acc: 0.93, test acc: 0.91
2019-01-11 02:57:38,320:    |Saving...
2019-01-11 02:57:38,376:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 02:59:08,640:    |Epoch: 180, train acc: 0.93, test acc: 0.90
2019-01-11 02:59:08,640:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:00:39,428:    |Epoch: 181, train acc: 0.93, test acc: 0.89
2019-01-11 03:00:39,429:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:02:09,325:    |Epoch: 182, train acc: 0.93, test acc: 0.89
2019-01-11 03:02:09,325:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:03:38,915:    |Epoch: 183, train acc: 0.93, test acc: 0.90
2019-01-11 03:03:38,915:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:05:08,453:    |Epoch: 184, train acc: 0.93, test acc: 0.90
2019-01-11 03:05:08,453:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:06:39,193:    |Epoch: 185, train acc: 0.93, test acc: 0.90
2019-01-11 03:06:39,193:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:08:09,002:    |Epoch: 186, train acc: 0.93, test acc: 0.89
2019-01-11 03:08:09,002:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:09:39,529:    |Epoch: 187, train acc: 0.93, test acc: 0.86
2019-01-11 03:09:39,529:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:11:08,988:    |Epoch: 188, train acc: 0.93, test acc: 0.89
2019-01-11 03:11:08,988:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:12:39,262:    |Epoch: 189, train acc: 0.93, test acc: 0.89
2019-01-11 03:12:39,262:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:14:09,565:    |Epoch: 190, train acc: 0.93, test acc: 0.89
2019-01-11 03:14:09,565:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:15:39,902:    |Epoch: 191, train acc: 0.93, test acc: 0.86
2019-01-11 03:15:39,903:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:17:09,869:    |Epoch: 192, train acc: 0.93, test acc: 0.90
2019-01-11 03:17:09,869:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:18:38,823:    |Epoch: 193, train acc: 0.93, test acc: 0.90
2019-01-11 03:18:38,824:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:20:08,847:    |Epoch: 194, train acc: 0.93, test acc: 0.89
2019-01-11 03:20:08,848:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:21:38,315:    |Epoch: 195, train acc: 0.93, test acc: 0.89
2019-01-11 03:21:38,315:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:23:08,583:    |Epoch: 196, train acc: 0.93, test acc: 0.89
2019-01-11 03:23:08,583:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:24:38,728:    |Epoch: 197, train acc: 0.93, test acc: 0.90
2019-01-11 03:24:38,728:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:26:08,176:    |Epoch: 198, train acc: 0.93, test acc: 0.89
2019-01-11 03:26:08,177:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:27:38,186:    |Epoch: 199, train acc: 0.93, test acc: 0.89
2019-01-11 03:27:38,186:    |Saving...
2019-01-11 03:27:38,239:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
