2019-01-12 01:55:55,756:    |cuda
2019-01-12 04:00:50,640:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:01:45,459:    |Epoch: 137, train acc: 0.93, test acc: 0.88
2019-01-12 04:01:45,460:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:02:39,918:    |Epoch: 138, train acc: 0.93, test acc: 0.89
2019-01-12 04:02:39,918:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:03:34,626:    |Epoch: 139, train acc: 0.93, test acc: 0.89
2019-01-12 04:03:34,626:    |Saving...
2019-01-12 04:03:34,703:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:04:29,229:    |Epoch: 140, train acc: 0.93, test acc: 0.89
2019-01-12 04:04:29,229:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:05:23,638:    |Epoch: 141, train acc: 0.93, test acc: 0.89
2019-01-12 04:05:23,639:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:06:18,136:    |Epoch: 142, train acc: 0.93, test acc: 0.88
2019-01-12 04:06:18,136:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:07:12,716:    |Epoch: 143, train acc: 0.93, test acc: 0.90
2019-01-12 04:07:12,716:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:08:07,206:    |Epoch: 144, train acc: 0.93, test acc: 0.89
2019-01-12 04:08:07,207:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:09:01,867:    |Epoch: 145, train acc: 0.93, test acc: 0.88
2019-01-12 04:09:01,867:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:09:56,610:    |Epoch: 146, train acc: 0.93, test acc: 0.89
2019-01-12 04:09:56,611:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:10:50,652:    |Epoch: 147, train acc: 0.93, test acc: 0.89
2019-01-12 04:10:50,652:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:11:44,838:    |Epoch: 148, train acc: 0.93, test acc: 0.89
2019-01-12 04:11:44,839:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:12:39,728:    |Epoch: 149, train acc: 0.93, test acc: 0.88
2019-01-12 04:12:39,729:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:13:33,827:    |Epoch: 150, train acc: 0.93, test acc: 0.88
2019-01-12 04:13:33,828:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:14:28,415:    |Epoch: 151, train acc: 0.93, test acc: 0.89
2019-01-12 04:14:28,416:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:15:22,898:    |Epoch: 152, train acc: 0.93, test acc: 0.89
2019-01-12 04:15:22,898:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:16:17,111:    |Epoch: 153, train acc: 0.93, test acc: 0.88
2019-01-12 04:16:17,112:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:17:11,692:    |Epoch: 154, train acc: 0.93, test acc: 0.89
2019-01-12 04:17:11,692:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:18:06,108:    |Epoch: 155, train acc: 0.93, test acc: 0.89
2019-01-12 04:18:06,109:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:19:00,687:    |Epoch: 156, train acc: 0.93, test acc: 0.89
2019-01-12 04:19:00,687:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:19:55,028:    |Epoch: 157, train acc: 0.93, test acc: 0.89
2019-01-12 04:19:55,029:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:20:49,595:    |Epoch: 158, train acc: 0.93, test acc: 0.88
2019-01-12 04:20:49,596:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:21:43,828:    |Epoch: 159, train acc: 0.93, test acc: 0.89
2019-01-12 04:21:43,828:    |Saving...
2019-01-12 04:21:43,928:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:22:38,437:    |Epoch: 160, train acc: 0.93, test acc: 0.89
2019-01-12 04:22:38,438:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:23:33,042:    |Epoch: 161, train acc: 0.93, test acc: 0.88
2019-01-12 04:23:33,042:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:24:27,619:    |Epoch: 162, train acc: 0.93, test acc: 0.90
2019-01-12 04:24:27,619:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:25:21,970:    |Epoch: 163, train acc: 0.93, test acc: 0.89
2019-01-12 04:25:21,970:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:26:16,320:    |Epoch: 164, train acc: 0.93, test acc: 0.88
2019-01-12 04:26:16,320:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:27:10,332:    |Epoch: 165, train acc: 0.93, test acc: 0.88
2019-01-12 04:27:10,333:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:28:04,743:    |Epoch: 166, train acc: 0.93, test acc: 0.89
2019-01-12 04:28:04,744:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:28:59,117:    |Epoch: 167, train acc: 0.93, test acc: 0.87
2019-01-12 04:28:59,117:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:29:53,540:    |Epoch: 168, train acc: 0.93, test acc: 0.89
2019-01-12 04:29:53,541:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:30:48,237:    |Epoch: 169, train acc: 0.93, test acc: 0.89
2019-01-12 04:30:48,237:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:31:43,006:    |Epoch: 170, train acc: 0.93, test acc: 0.89
2019-01-12 04:31:43,007:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:32:37,594:    |Epoch: 171, train acc: 0.93, test acc: 0.89
2019-01-12 04:32:37,594:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:33:32,275:    |Epoch: 172, train acc: 0.93, test acc: 0.88
2019-01-12 04:33:32,275:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:34:27,056:    |Epoch: 173, train acc: 0.93, test acc: 0.88
2019-01-12 04:34:27,056:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:35:21,259:    |Epoch: 174, train acc: 0.93, test acc: 0.88
2019-01-12 04:35:21,260:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:36:15,920:    |Epoch: 175, train acc: 0.93, test acc: 0.89
2019-01-12 04:36:15,921:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:37:10,045:    |Epoch: 176, train acc: 0.93, test acc: 0.88
2019-01-12 04:37:10,045:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:38:05,028:    |Epoch: 177, train acc: 0.93, test acc: 0.89
2019-01-12 04:38:05,029:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:38:59,218:    |Epoch: 178, train acc: 0.93, test acc: 0.89
2019-01-12 04:38:59,218:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:39:53,788:    |Epoch: 179, train acc: 0.93, test acc: 0.88
2019-01-12 04:39:53,788:    |Saving...
2019-01-12 04:39:53,889:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:40:48,728:    |Epoch: 180, train acc: 0.93, test acc: 0.89
2019-01-12 04:40:48,729:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:41:42,993:    |Epoch: 181, train acc: 0.93, test acc: 0.88
2019-01-12 04:41:42,994:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:42:37,520:    |Epoch: 182, train acc: 0.93, test acc: 0.89
2019-01-12 04:42:37,521:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:43:31,652:    |Epoch: 183, train acc: 0.93, test acc: 0.89
2019-01-12 04:43:31,652:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:44:26,000:    |Epoch: 184, train acc: 0.93, test acc: 0.89
2019-01-12 04:44:26,000:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:45:20,195:    |Epoch: 185, train acc: 0.93, test acc: 0.89
2019-01-12 04:45:20,195:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:46:14,982:    |Epoch: 186, train acc: 0.93, test acc: 0.89
2019-01-12 04:46:14,983:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:47:09,040:    |Epoch: 187, train acc: 0.93, test acc: 0.89
2019-01-12 04:47:09,041:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:48:03,606:    |Epoch: 188, train acc: 0.93, test acc: 0.89
2019-01-12 04:48:03,607:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:48:57,956:    |Epoch: 189, train acc: 0.93, test acc: 0.87
2019-01-12 04:48:57,956:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:49:52,738:    |Epoch: 190, train acc: 0.93, test acc: 0.89
2019-01-12 04:49:52,739:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:50:47,077:    |Epoch: 191, train acc: 0.93, test acc: 0.89
2019-01-12 04:50:47,077:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:51:42,090:    |Epoch: 192, train acc: 0.93, test acc: 0.88
2019-01-12 04:51:42,091:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:52:36,730:    |Epoch: 193, train acc: 0.93, test acc: 0.90
2019-01-12 04:52:36,730:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:53:30,961:    |Epoch: 194, train acc: 0.93, test acc: 0.89
2019-01-12 04:53:30,961:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:54:25,508:    |Epoch: 195, train acc: 0.93, test acc: 0.86
2019-01-12 04:54:25,508:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:55:19,824:    |Epoch: 196, train acc: 0.93, test acc: 0.89
2019-01-12 04:55:19,824:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:56:14,056:    |Epoch: 197, train acc: 0.93, test acc: 0.89
2019-01-12 04:56:14,057:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:57:08,439:    |Epoch: 198, train acc: 0.93, test acc: 0.88
2019-01-12 04:57:08,439:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-12 04:58:02,723:    |Epoch: 199, train acc: 0.93, test acc: 0.89
2019-01-12 04:58:02,723:    |Saving...
2019-01-12 04:58:02,798:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
